:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
CSWW 400,CSLL 300,SIMILAR_DIFFICULTY,1.0
BYYY 400,BOOO 200,SIMILAR_DIFFICULTY,1.0
BYYY 400,CSJJ 100,SIMILAR_DIFFICULTY,0.8
BYYY 400,BVVV 300,SIMILAR_DIFFICULTY,0.8
BYYY 400,CSMM 300,SIMILAR_DIFFICULTY,0.8
BYYY 400,CSDD 100,SIMILAR_DIFFICULTY,1.0
BYYY 400,BXXX 400,SIMILAR_DIFFICULTY,1.0
BYYY 400,CSDD 200,SIMILAR_DIFFICULTY,0.8
BYYY 400,BWWW 200,SIMILAR_DIFFICULTY,1.0
BYYY 400,CSCC 200,SIMILAR_DIFFICULTY,1.0
BOOO 200,CSAA 100,SIMILAR_DIFFICULTY,1.0
BOOO 200,CSLL 100,SIMILAR_DIFFICULTY,0.8
BOOO 200,CSPP 100,SIMILAR_DIFFICULTY,0.8
BOOO 200,BBBB 200,SIMILAR_DIFFICULTY,0.8
BOOO 200,BVVV 300,SIMILAR_DIFFICULTY,0.8
BOOO 200,BXXX 100,SIMILAR_DIFFICULTY,0.8
BOOO 200,CSLL 300,SIMILAR_DIFFICULTY,0.8
BOOO 200,CSPP 200-1,SIMILAR_DIFFICULTY,0.8
BUUU 100,CSNN 300,SIMILAR_DIFFICULTY,0.8
BUUU 100,BMMM 200,SIMILAR_DIFFICULTY,1.0
BUUU 100,CSLL 100,SIMILAR_DIFFICULTY,0.8
BUUU 100,BJJJ 400,SIMILAR_DIFFICULTY,0.8
BUUU 100,BRRR 300,SIMILAR_DIFFICULTY,0.8
BUUU 100,BLLL 300-3,SIMILAR_DIFFICULTY,0.8
BUUU 100,CSLL 300,SIMILAR_DIFFICULTY,0.8
BUUU 100,BVVV 300-8,SIMILAR_DIFFICULTY,0.8
BUUU 100,CSYY 200,SIMILAR_DIFFICULTY,0.8
BIII 300,BRRR 300,SIMILAR_DIFFICULTY,0.8
BIII 300,BZZZ 300-9,SIMILAR_DIFFICULTY,0.8
BIII 300,CSYY 200,SIMILAR_DIFFICULTY,0.8
BIII 300,BQQQ 400-5,SIMILAR_DIFFICULTY,0.8
BIII 300,CSJJ 200,SIMILAR_DIFFICULTY,0.8
BIII 300,CSTT 300,SIMILAR_DIFFICULTY,0.8
BYYY 400-5,CSPP 200,SIMILAR_DIFFICULTY,1.0
BYYY 400-5,BWWW 200,SIMILAR_DIFFICULTY,1.0
BYYY 400-5,CSFF 200,SIMILAR_DIFFICULTY,0.8
BYYY 400-5,CSCC 300,SIMILAR_DIFFICULTY,1.0
BYYY 400-5,CSII 400,SIMILAR_DIFFICULTY,0.8
BVVV 200,BVVV 200-5,SIMILAR_DIFFICULTY,1.0
BVVV 200,CSHH 100,SIMILAR_DIFFICULTY,0.8
BVVV 200,CSYY 200,SIMILAR_DIFFICULTY,0.8
BVVV 200,CSPP 200,SIMILAR_DIFFICULTY,1.0
BVVV 200,CSYY 300,SIMILAR_DIFFICULTY,1.0
BVVV 200,CSKK 100,SIMILAR_DIFFICULTY,0.8
BQQQ 200,CSNN 100,SIMILAR_DIFFICULTY,1.0
BQQQ 200,CSJJ 100,SIMILAR_DIFFICULTY,0.8
BQQQ 200,BWWW 200,SIMILAR_DIFFICULTY,1.0
BQQQ 200,CSYY 200,SIMILAR_DIFFICULTY,0.8
BQQQ 200,BYYY 400-5,SIMILAR_DIFFICULTY,1.0
BQQQ 200,BLLL 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400,BAAA 200-8,SIMILAR_DIFFICULTY,0.8
BQQQ 400,CSJJ 200,SIMILAR_DIFFICULTY,1.0
BQQQ 400,BUUU 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400,CSDD 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400,BZZZ 300-9,SIMILAR_DIFFICULTY,1.0
BQQQ 400,CSYY 400-7,SIMILAR_DIFFICULTY,0.8
BQQQ 400,BAAA 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400,BLLL 300,SIMILAR_DIFFICULTY,1.0
BQQQ 400,BWWW 200,SIMILAR_DIFFICULTY,0.8
BZZZ 300,CSFF 300,SIMILAR_DIFFICULTY,0.8
BZZZ 300,CSPP 200,SIMILAR_DIFFICULTY,1.0
BZZZ 300,BJJJ 400,SIMILAR_DIFFICULTY,0.8
BZZZ 300,BFFF 300,SIMILAR_DIFFICULTY,0.8
BZZZ 300,BVVV 200-5,SIMILAR_DIFFICULTY,1.0
BZZZ 300,BCCC 200,SIMILAR_DIFFICULTY,0.8
BVVV 300,CSRR 400,SIMILAR_DIFFICULTY,0.8
BVVV 300,BQQQ 400-5,SIMILAR_DIFFICULTY,1.0
BVVV 300,BEEE 300,SIMILAR_DIFFICULTY,1.0
BVVV 300,CSDD 200,SIMILAR_DIFFICULTY,1.0
BVVV 300,BXXX 100,SIMILAR_DIFFICULTY,1.0
BVVV 300,CSUU 100-3,SIMILAR_DIFFICULTY,0.8
BVVV 300,BVVV 300-8,SIMILAR_DIFFICULTY,1.0
BVVV 300,BQQQ 200,SIMILAR_DIFFICULTY,0.8
BWWW 200,CSAA 100,SIMILAR_DIFFICULTY,1.0
BWWW 200,BVVV 200,SIMILAR_DIFFICULTY,1.0
BWWW 200,CSYY 200-9,SIMILAR_DIFFICULTY,0.8
BWWW 200,BLLL 300,SIMILAR_DIFFICULTY,0.8
BWWW 200,BDDD 300,SIMILAR_DIFFICULTY,0.8
BWWW 200,CSQQ 200,SIMILAR_DIFFICULTY,0.8
BWWW 200,BYYY 400,SIMILAR_DIFFICULTY,1.0
BWWW 200,CSMM 100-1,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,BNNN 300,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,CSLL 100-1,SIMILAR_DIFFICULTY,1.0
BZZZ 300-9,BWWW 200,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,BKKK 100,SIMILAR_DIFFICULTY,1.0
BZZZ 300-9,BZZZ 200,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,CSLL 400,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,CSYY 300,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,CSII 200,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,CSAA 100,SIMILAR_DIFFICULTY,0.8
BZZZ 300-9,BXXX 100,SIMILAR_DIFFICULTY,1.0
BQQQ 400-7,CSEE 200,SIMILAR_DIFFICULTY,1.0
BQQQ 400-7,CSII 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400-7,CSPP 200,SIMILAR_DIFFICULTY,1.0
BQQQ 400-7,BPPP 300,SIMILAR_DIFFICULTY,0.8
BQQQ 400-7,BCCC 200-8,SIMILAR_DIFFICULTY,0.8
BQQQ 400-7,BAAA 200-8,SIMILAR_DIFFICULTY,1.0
BQQQ 400-7,CSPP 200-1,SIMILAR_DIFFICULTY,0.8
BNNN 300,CSTT 300-2,SIMILAR_DIFFICULTY,0.8
BNNN 300,BEEE 300,SIMILAR_DIFFICULTY,0.8
BNNN 300,CSOO 300,SIMILAR_DIFFICULTY,0.8
BNNN 300,CSFF 300,SIMILAR_DIFFICULTY,0.8
BNNN 300,BSSS 300,SIMILAR_DIFFICULTY,1.0
BNNN 300,CSAA 300,SIMILAR_DIFFICULTY,0.8
BNNN 300,CSRR 100,SIMILAR_DIFFICULTY,1.0
BNNN 300,BPPP 100,SIMILAR_DIFFICULTY,1.0
BVVV 200-5,BCCC 200-8,SIMILAR_DIFFICULTY,0.8
BVVV 200-5,BBBB 200,SIMILAR_DIFFICULTY,0.8
BVVV 200-5,CSEE 200,SIMILAR_DIFFICULTY,1.0
BVVV 200-5,BAAA 200-8,SIMILAR_DIFFICULTY,1.0
BVVV 200-5,BKKK 100,SIMILAR_DIFFICULTY,0.8
BVVV 200-5,CSFF 200,SIMILAR_DIFFICULTY,0.8
BVVV 200-5,BQQQ 400,SIMILAR_DIFFICULTY,0.8
BVVV 200-5,CSSS 300,SIMILAR_DIFFICULTY,1.0
BVVV 200-5,BJJJ 400,SIMILAR_DIFFICULTY,0.8
BIII 100,CSLL 100-1,SIMILAR_DIFFICULTY,0.8
BIII 100,CSUU 100,SIMILAR_DIFFICULTY,0.8
BIII 100,BEEE 300,SIMILAR_DIFFICULTY,0.8
BIII 100,CSFF 200,SIMILAR_DIFFICULTY,0.8
BIII 100,CSYY 400-7,SIMILAR_DIFFICULTY,1.0
BIII 100,CSII 100,SIMILAR_DIFFICULTY,0.8
BKKK 100,BZZZ 300,SIMILAR_DIFFICULTY,0.8
BKKK 100,BUUU 100,SIMILAR_DIFFICULTY,0.8
BKKK 100,BAAA 100,SIMILAR_DIFFICULTY,0.8
BKKK 100,CSII 200,SIMILAR_DIFFICULTY,0.8
BKKK 100,BJJJ 400,SIMILAR_DIFFICULTY,1.0
BKKK 100,CSHH 100,SIMILAR_DIFFICULTY,1.0
BKKK 100,BMMM 200,SIMILAR_DIFFICULTY,0.8
BKKK 100,BJJJ 100,SIMILAR_DIFFICULTY,0.8
BKKK 100,CSPP 100,SIMILAR_DIFFICULTY,1.0
BKKK 100,CSDD 100,SIMILAR_DIFFICULTY,0.8
BAAA 200,CSNN 100,SIMILAR_DIFFICULTY,0.8
BAAA 200,BGGG 400,SIMILAR_DIFFICULTY,0.8
BAAA 200,BPPP 300,SIMILAR_DIFFICULTY,1.0
BAAA 200,BPPP 100,SIMILAR_DIFFICULTY,0.8
BAAA 200,CSPP 300,SIMILAR_DIFFICULTY,0.8
BAAA 200,BJJJ 200,SIMILAR_DIFFICULTY,0.8
BAAA 200,BOOO 200,SIMILAR_DIFFICULTY,0.8
BAAA 200,BLLL 300-3,SIMILAR_DIFFICULTY,1.0
BAAA 200,CSWW 400,SIMILAR_DIFFICULTY,1.0
BJJJ 400,BKKK 100,SIMILAR_DIFFICULTY,1.0
BJJJ 400,BXXX 100,SIMILAR_DIFFICULTY,1.0
BJJJ 400,BJJJ 200,SIMILAR_DIFFICULTY,0.8
BJJJ 400,CSUU 100,SIMILAR_DIFFICULTY,1.0
BJJJ 400,BOOO 200,SIMILAR_DIFFICULTY,0.8
BJJJ 400,CSHH 100,SIMILAR_DIFFICULTY,1.0
BJJJ 400,BPPP 300,SIMILAR_DIFFICULTY,1.0
BJJJ 400,CSHH 300,SIMILAR_DIFFICULTY,0.8
BJJJ 400,BXXX 400,SIMILAR_DIFFICULTY,0.8
BRRR 400,CSMM 100-1,SIMILAR_DIFFICULTY,1.0
BRRR 400,BYYY 400-5,SIMILAR_DIFFICULTY,0.8
BRRR 400,CSUU 100,SIMILAR_DIFFICULTY,1.0
BRRR 400,CSRR 100,SIMILAR_DIFFICULTY,0.8
BRRR 400,BLLL 300-3,SIMILAR_DIFFICULTY,1.0
BRRR 400,BAAA 200,SIMILAR_DIFFICULTY,1.0
BRRR 400,CSFF 200,SIMILAR_DIFFICULTY,1.0
BRRR 400,BZZZ 300-9,SIMILAR_DIFFICULTY,1.0
BRRR 400,BUUU 100,SIMILAR_DIFFICULTY,0.8
BRRR 400,CSHH 300,SIMILAR_DIFFICULTY,0.8
BKKK 200,BJJJ 400,SIMILAR_DIFFICULTY,0.8
BKKK 200,BMMM 200,SIMILAR_DIFFICULTY,1.0
BKKK 200,CSJJ 100,SIMILAR_DIFFICULTY,0.8
BKKK 200,BIII 100,SIMILAR_DIFFICULTY,1.0
BKKK 200,BIII 300-7,SIMILAR_DIFFICULTY,1.0
BDDD 300,CSYY 400-7,SIMILAR_DIFFICULTY,0.8
BDDD 300,BCCC 200-8,SIMILAR_DIFFICULTY,1.0
BDDD 300,CSLL 100,SIMILAR_DIFFICULTY,1.0
BDDD 300,BQQQ 400,SIMILAR_DIFFICULTY,1.0
BDDD 300,BPPP 100,SIMILAR_DIFFICULTY,0.8
BDDD 300,BAAA 100,SIMILAR_DIFFICULTY,0.8
BDDD 300,BVVV 200,SIMILAR_DIFFICULTY,0.8
BDDD 300,CSUU 100-3,SIMILAR_DIFFICULTY,0.8
BDDD 300,CSAA 100,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,CSII 200,SIMILAR_DIFFICULTY,1.0
BAAA 200-8,CSNN 300,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,CSKK 100,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,BXXX 400-1,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,CSFF 200,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,CSTT 300-2,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,BLLL 100,SIMILAR_DIFFICULTY,0.8
BAAA 200-8,BLLL 300-3,SIMILAR_DIFFICULTY,0.8
BMMM 200,CSFF 200,SIMILAR_DIFFICULTY,0.8
BMMM 200,BRRR 300,SIMILAR_DIFFICULTY,0.8
BMMM 200,CSLL 100,SIMILAR_DIFFICULTY,0.8
BMMM 200,CSNN 300,SIMILAR_DIFFICULTY,0.8
BMMM 200,BAAA 200,SIMILAR_DIFFICULTY,0.8
BMMM 200,CSYY 200,SIMILAR_DIFFICULTY,0.8
BMMM 200,BFFF 300,SIMILAR_DIFFICULTY,0.8
BMMM 200,BJJJ 100,SIMILAR_DIFFICULTY,1.0
BMMM 200,BJJJ 400,SIMILAR_DIFFICULTY,0.8
BGGG 400,CSRR 300,SIMILAR_DIFFICULTY,0.8
BGGG 400,BLLL 300,SIMILAR_DIFFICULTY,0.8
BGGG 400,CSUU 100-3,SIMILAR_DIFFICULTY,1.0
BGGG 400,CSPP 100,SIMILAR_DIFFICULTY,0.8
BGGG 400,CSYY 200-9,SIMILAR_DIFFICULTY,0.8
BGGG 400,CSLL 300,SIMILAR_DIFFICULTY,0.8
BGGG 400,CSJJ 100,SIMILAR_DIFFICULTY,0.8
BGGG 400,BKKK 200,SIMILAR_DIFFICULTY,1.0
BGGG 400,CSLL 100-1,SIMILAR_DIFFICULTY,0.8
BXXX 400,CSMM 100,SIMILAR_DIFFICULTY,1.0
BXXX 400,CSII 100,SIMILAR_DIFFICULTY,0.8
BXXX 400,BCCC 200,SIMILAR_DIFFICULTY,0.8
BXXX 400,CSYY 200,SIMILAR_DIFFICULTY,0.8
BXXX 400,BYYY 400-5,SIMILAR_DIFFICULTY,1.0
BXXX 400,BOOO 200,SIMILAR_DIFFICULTY,1.0
BXXX 400,CSUU 100,SIMILAR_DIFFICULTY,0.8
BAAA 100,BIII 300,SIMILAR_DIFFICULTY,1.0
BAAA 100,BGGG 400,SIMILAR_DIFFICULTY,1.0
BAAA 100,CSII 100,SIMILAR_DIFFICULTY,0.8
BAAA 100,CSYY 200,SIMILAR_DIFFICULTY,0.8
BAAA 100,BZZZ 300-9,SIMILAR_DIFFICULTY,0.8
BAAA 100,BLLL 100,SIMILAR_DIFFICULTY,0.8
BCCC 200,CSPP 300,SIMILAR_DIFFICULTY,0.8
BCCC 200,CSYY 400,SIMILAR_DIFFICULTY,0.8
BCCC 200,BYYY 400,SIMILAR_DIFFICULTY,0.8
BTTT 200,CSTT 300,SIMILAR_DIFFICULTY,0.8
BTTT 200,BYYY 400,SIMILAR_DIFFICULTY,1.0
BTTT 200,CSKK 100,SIMILAR_DIFFICULTY,0.8
BTTT 200,BQQQ 400,SIMILAR_DIFFICULTY,0.8
BTTT 200,CSLL 400,SIMILAR_DIFFICULTY,1.0
BTTT 200,CSFF 200,SIMILAR_DIFFICULTY,0.8
BTTT 200,CSTT 300-2,SIMILAR_DIFFICULTY,0.8
BTTT 200,BQQQ 400-5,SIMILAR_DIFFICULTY,0.8
BXXX 100,BIII 300,SIMILAR_DIFFICULTY,0.8
BXXX 100,CSNN 100,SIMILAR_DIFFICULTY,0.8
BXXX 100,CSRR 400,SIMILAR_DIFFICULTY,0.8
BXXX 100,BVVV 300-8,SIMILAR_DIFFICULTY,1.0
BXXX 100,BNNN 300,SIMILAR_DIFFICULTY,0.8
BXXX 100,BQQQ 400,SIMILAR_DIFFICULTY,1.0
BXXX 100,CSYY 200,SIMILAR_DIFFICULTY,1.0
BXXX 100,BDDD 300,SIMILAR_DIFFICULTY,1.0
BXXX 100,CSII 100,SIMILAR_DIFFICULTY,1.0
BRRR 300,BGGG 400,SIMILAR_DIFFICULTY,0.8
BRRR 300,CSRR 300,SIMILAR_DIFFICULTY,1.0
BRRR 300,BXXX 300,SIMILAR_DIFFICULTY,0.8
BXXX 300,CSMM 100-8,SIMILAR_DIFFICULTY,0.8
BXXX 300,CSMM 100-1,SIMILAR_DIFFICULTY,0.8
BXXX 300,CSUU 100,SIMILAR_DIFFICULTY,0.8
BXXX 300,BJJJ 100,SIMILAR_DIFFICULTY,1.0
BXXX 300,CSQQ 200,SIMILAR_DIFFICULTY,0.8
BBBB 200,BWWW 200,SIMILAR_DIFFICULTY,0.8
BBBB 200,CSAA 100,SIMILAR_DIFFICULTY,0.8
BLLL 300,CSPP 300,SIMILAR_DIFFICULTY,0.8
BLLL 300,BWWW 200,SIMILAR_DIFFICULTY,0.8
BLLL 300,BAAA 200-8,SIMILAR_DIFFICULTY,0.8
BLLL 300,BZZZ 300-9,SIMILAR_DIFFICULTY,1.0
BLLL 300,BXXX 300,SIMILAR_DIFFICULTY,0.8
BLLL 300,BVVV 300,SIMILAR_DIFFICULTY,1.0
BLLL 300,BMMM 200,SIMILAR_DIFFICULTY,0.8
BLLL 300,BRRR 400,SIMILAR_DIFFICULTY,1.0
BZZZ 200,CSUU 100,SIMILAR_DIFFICULTY,0.8
BZZZ 200,BLLL 300,SIMILAR_DIFFICULTY,0.8
BZZZ 200,BKKK 100,SIMILAR_DIFFICULTY,0.8
BZZZ 200,BXXX 400-1,SIMILAR_DIFFICULTY,0.8
BZZZ 200,BDDD 300,SIMILAR_DIFFICULTY,0.8
BPPP 300,BGGG 400,SIMILAR_DIFFICULTY,0.8
BPPP 300,CSOO 300,SIMILAR_DIFFICULTY,1.0
BPPP 300,BIII 300,SIMILAR_DIFFICULTY,0.8
BPPP 300,CSRR 100,SIMILAR_DIFFICULTY,0.8
BPPP 300,CSFF 200,SIMILAR_DIFFICULTY,1.0
BPPP 300,BZZZ 200,SIMILAR_DIFFICULTY,0.8
BPPP 300,CSII 200,SIMILAR_DIFFICULTY,0.8
BPPP 300,BFFF 300,SIMILAR_DIFFICULTY,1.0
BPPP 300,CSPP 100,SIMILAR_DIFFICULTY,1.0
BCCC 200-8,BDDD 300,SIMILAR_DIFFICULTY,1.0
BCCC 200-8,CSEE 200,SIMILAR_DIFFICULTY,0.8
BCCC 200-8,BAAA 100,SIMILAR_DIFFICULTY,0.8
BCCC 200-8,CSRR 400,SIMILAR_DIFFICULTY,0.8
BCCC 200-8,CSMM 100-1,SIMILAR_DIFFICULTY,1.0
BCCC 200-8,BUUU 100,SIMILAR_DIFFICULTY,0.8
BCCC 200-8,CSKK 100,SIMILAR_DIFFICULTY,1.0
BCCC 200-8,BRRR 400,SIMILAR_DIFFICULTY,1.0
BCCC 200-8,CSPP 100,SIMILAR_DIFFICULTY,1.0
BJJJ 100,CSTT 300,SIMILAR_DIFFICULTY,0.8
BJJJ 100,BLLL 100,SIMILAR_DIFFICULTY,0.8
BJJJ 100,CSQQ 200,SIMILAR_DIFFICULTY,0.8
BJJJ 100,BIII 300,SIMILAR_DIFFICULTY,1.0
BJJJ 100,CSII 100,SIMILAR_DIFFICULTY,0.8
BJJJ 100,BLLL 300,SIMILAR_DIFFICULTY,0.8
BVVV 300-8,CSMM 100,SIMILAR_DIFFICULTY,0.8
BVVV 300-8,CSRR 400,SIMILAR_DIFFICULTY,0.8
BVVV 300-8,CSMM 100-1,SIMILAR_DIFFICULTY,1.0
BVVV 300-8,BTTT 200,SIMILAR_DIFFICULTY,0.8
BVVV 300-8,CSSS 300,SIMILAR_DIFFICULTY,0.8
BVVV 300-8,CSLL 100-1,SIMILAR_DIFFICULTY,1.0
BVVV 300-8,CSHH 100,SIMILAR_DIFFICULTY,1.0
BVVV 300-8,CSYY 200,SIMILAR_DIFFICULTY,1.0
BVVV 300-8,CSII 200-7,SIMILAR_DIFFICULTY,0.8
BPPP 100,CSPP 100,SIMILAR_DIFFICULTY,0.8
BPPP 100,CSTT 300-2,SIMILAR_DIFFICULTY,0.8
BPPP 100,CSOO 200,SIMILAR_DIFFICULTY,0.8
BPPP 100,CSWW 400,SIMILAR_DIFFICULTY,0.8
BPPP 100,BPPP 300,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,BQQQ 400,SIMILAR_DIFFICULTY,1.0
BQQQ 400-5,BQQQ 400-7,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,BVVV 200-5,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,CSMM 100-1,SIMILAR_DIFFICULTY,1.0
BQQQ 400-5,BUUU 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,CSAA 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,BAAA 100,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,BXXX 300,SIMILAR_DIFFICULTY,0.8
BQQQ 400-5,CSJJ 200,SIMILAR_DIFFICULTY,1.0
BQQQ 400-5,CSMM 300,SIMILAR_DIFFICULTY,1.0
BJJJ 200,CSYY 200-9,SIMILAR_DIFFICULTY,0.8
BJJJ 200,BRRR 400,SIMILAR_DIFFICULTY,0.8
BJJJ 200,CSSS 300,SIMILAR_DIFFICULTY,1.0
BJJJ 200,BZZZ 300-9,SIMILAR_DIFFICULTY,0.8
BJJJ 200,CSLL 100,SIMILAR_DIFFICULTY,0.8
BJJJ 200,CSII 400,SIMILAR_DIFFICULTY,0.8
BLLL 300-3,BXXX 400-1,SIMILAR_DIFFICULTY,1.0
BLLL 300-3,CSRR 100,SIMILAR_DIFFICULTY,0.8
BLLL 300-3,CSUU 100,SIMILAR_DIFFICULTY,1.0
BLLL 300-3,CSJJ 200,SIMILAR_DIFFICULTY,1.0
BLLL 300-3,BIII 100,SIMILAR_DIFFICULTY,0.8
BLLL 300-3,BTTT 200,SIMILAR_DIFFICULTY,0.8
BLLL 300-3,CSYY 200,SIMILAR_DIFFICULTY,1.0
BLLL 300-3,BAAA 200-8,SIMILAR_DIFFICULTY,0.8
BLLL 300-3,BJJJ 100,SIMILAR_DIFFICULTY,0.8
BXXX 400-1,BLLL 100,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,BAAA 100,SIMILAR_DIFFICULTY,0.8
BXXX 400-1,BKKK 100,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,CSFF 300,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,CSJJ 100,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,BJJJ 400,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,CSMM 300,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,CSLL 400,SIMILAR_DIFFICULTY,0.8
BXXX 400-1,BEEE 300,SIMILAR_DIFFICULTY,1.0
BXXX 400-1,BLLL 300,SIMILAR_DIFFICULTY,1.0
BFFF 300,BYYY 400,SIMILAR_DIFFICULTY,0.8
BFFF 300,CSJJ 100,SIMILAR_DIFFICULTY,1.0
BFFF 300,CSLL 100-1,SIMILAR_DIFFICULTY,1.0
BFFF 300,BAAA 200,SIMILAR_DIFFICULTY,1.0
BFFF 300,BJJJ 400,SIMILAR_DIFFICULTY,1.0
BFFF 300,BQQQ 400,SIMILAR_DIFFICULTY,1.0
BFFF 300,CSDD 100,SIMILAR_DIFFICULTY,0.8
BFFF 300,CSTT 300-2,SIMILAR_DIFFICULTY,1.0
BFFF 300,BLLL 300-3,SIMILAR_DIFFICULTY,1.0
BEEE 300,CSYY 200,SIMILAR_DIFFICULTY,1.0
BEEE 300,CSHH 100,SIMILAR_DIFFICULTY,1.0
BEEE 300,CSWW 400,SIMILAR_DIFFICULTY,1.0
BEEE 300,BMMM 200,SIMILAR_DIFFICULTY,0.8
BEEE 300,CSYY 300,SIMILAR_DIFFICULTY,0.8
BEEE 300,BAAA 100,SIMILAR_DIFFICULTY,0.8
BEEE 300,BXXX 300,SIMILAR_DIFFICULTY,0.8
BEEE 300,BNNN 300,SIMILAR_DIFFICULTY,0.8
BEEE 300,BFFF 300,SIMILAR_DIFFICULTY,1.0
BEEE 300,BIII 300,SIMILAR_DIFFICULTY,0.8
BIII 300-7,CSII 200-7,SIMILAR_DIFFICULTY,1.0
BIII 300-7,BFFF 300,SIMILAR_DIFFICULTY,0.8
BIII 300-7,CSII 100,SIMILAR_DIFFICULTY,0.8
BIII 300-7,CSYY 200,SIMILAR_DIFFICULTY,0.8
BIII 300-7,CSTT 300,SIMILAR_DIFFICULTY,0.8
BIII 300-7,BDDD 300,SIMILAR_DIFFICULTY,0.8
BIII 300-7,CSPP 100,SIMILAR_DIFFICULTY,0.8
BLLL 100,BVVV 300-8,SIMILAR_DIFFICULTY,1.0
BLLL 100,CSCC 200,SIMILAR_DIFFICULTY,0.8
BLLL 100,CSAA 100,SIMILAR_DIFFICULTY,0.8
BLLL 100,CSLL 300,SIMILAR_DIFFICULTY,1.0
BLLL 100,CSCC 300,SIMILAR_DIFFICULTY,0.8
BLLL 100,BUUU 100,SIMILAR_DIFFICULTY,0.8
BLLL 100,BJJJ 200,SIMILAR_DIFFICULTY,0.8
BLLL 100,BXXX 300,SIMILAR_DIFFICULTY,0.8
BLLL 100,BCCC 200-8,SIMILAR_DIFFICULTY,1.0
BLLL 100,CSKK 100,SIMILAR_DIFFICULTY,1.0
BJJJ 200-2,BJJJ 100,SIMILAR_DIFFICULTY,0.8
BJJJ 200-2,BAAA 100,SIMILAR_DIFFICULTY,0.8
BJJJ 200-2,BMMM 200,SIMILAR_DIFFICULTY,0.8
BSSS 300,BVVV 300,SIMILAR_DIFFICULTY,0.8
BSSS 300,BDDD 300,SIMILAR_DIFFICULTY,0.8
BSSS 300,CSUU 100-3,SIMILAR_DIFFICULTY,1.0
BSSS 300,BIII 300-7,SIMILAR_DIFFICULTY,1.0
BSSS 300,BXXX 400-1,SIMILAR_DIFFICULTY,0.8
BSSS 300,BLLL 300,SIMILAR_DIFFICULTY,0.8
