:START_ID(Student),:END_ID(Student),:TYPE,similarity:float
KR50357,RY95991,SIMILAR_LEARNING_STYLE,0.85
KR50357,BU04099,SIMILAR_LEARNING_STYLE,0.84
KR50357,TA38431,SIMILAR_LEARNING_STYLE,0.85
KR50357,DC24594,SIMILAR_LEARNING_STYLE,0.67
KR50357,BN03816,SIMILAR_LEARNING_STYLE,0.79
KR50357,MS86834,SIMILAR_LEARNING_STYLE,0.69
KR50357,LZ55229,SIMILAR_LEARNING_STYLE,0.84
KR50357,LO40190,SIMILAR_LEARNING_STYLE,0.72
KR50357,AO53810,SIMILAR_LEARNING_STYLE,0.75
KR50357,BT26162,SIMILAR_LEARNING_STYLE,0.83
KR50357,KB82456,SIMILAR_LEARNING_STYLE,0.74
KR50357,BP07404,SIMILAR_LEARNING_STYLE,0.84
KR50357,CR24529,SIMILAR_LEARNING_STYLE,0.72
KR50357,CS09893,SIMILAR_LEARNING_STYLE,0.88
KR50357,LX62158,SIMILAR_LEARNING_STYLE,0.75
KR50357,BW43378,SIMILAR_LEARNING_STYLE,0.86
KR50357,YU76279,SIMILAR_LEARNING_STYLE,0.82
KR50357,CC96632,SIMILAR_LEARNING_STYLE,0.61
WG08334,PS43438,SIMILAR_LEARNING_STYLE,0.71
WG08334,GT11845,SIMILAR_LEARNING_STYLE,0.78
WG08334,VT93298,SIMILAR_LEARNING_STYLE,0.86
WG08334,BB74689,SIMILAR_LEARNING_STYLE,0.77
WG08334,SJ61633,SIMILAR_LEARNING_STYLE,0.88
WG08334,RY95991,SIMILAR_LEARNING_STYLE,0.68
WG08334,ZP43803,SIMILAR_LEARNING_STYLE,0.72
WG08334,DC63922,SIMILAR_LEARNING_STYLE,0.79
WG08334,KR50357,SIMILAR_LEARNING_STYLE,0.77
WG08334,YB64380,SIMILAR_LEARNING_STYLE,0.77
WG08334,LE95645,SIMILAR_LEARNING_STYLE,0.92
WG08334,KO20683,SIMILAR_LEARNING_STYLE,0.91
WG08334,TW08887,SIMILAR_LEARNING_STYLE,0.81
WG08334,JI07564,SIMILAR_LEARNING_STYLE,0.76
WG08334,UW36881,SIMILAR_LEARNING_STYLE,0.9
WG08334,CJ25991,SIMILAR_LEARNING_STYLE,0.89
WG08334,AF67906,SIMILAR_LEARNING_STYLE,0.8
WG08334,RY22160,SIMILAR_LEARNING_STYLE,0.94
WG08334,KW55218,SIMILAR_LEARNING_STYLE,0.8
WG08334,TO00946,SIMILAR_LEARNING_STYLE,0.71
QY69721,ET80313,SIMILAR_LEARNING_STYLE,0.71
QY69721,GT00568,SIMILAR_LEARNING_STYLE,0.92
QY69721,QE42723,SIMILAR_LEARNING_STYLE,0.84
QY69721,DR44526,SIMILAR_LEARNING_STYLE,0.69
QY69721,JV70677,SIMILAR_LEARNING_STYLE,0.74
QY69721,NP31846,SIMILAR_LEARNING_STYLE,0.75
QY69721,GG69020,SIMILAR_LEARNING_STYLE,0.87
QY69721,HR05288,SIMILAR_LEARNING_STYLE,0.83
QY69721,CF88436,SIMILAR_LEARNING_STYLE,0.7
QY69721,EM11165,SIMILAR_LEARNING_STYLE,0.71
QY69721,RU46405,SIMILAR_LEARNING_STYLE,0.69
QY69721,EM20654,SIMILAR_LEARNING_STYLE,0.58
QY69721,QE48545,SIMILAR_LEARNING_STYLE,0.8
QY69721,EM51803,SIMILAR_LEARNING_STYLE,0.71
QY69721,IW87109,SIMILAR_LEARNING_STYLE,0.79
QY69721,LT20311,SIMILAR_LEARNING_STYLE,0.62
QY69721,NJ33705,SIMILAR_LEARNING_STYLE,0.58
QY69721,GY73347,SIMILAR_LEARNING_STYLE,0.66
QY69721,NF20081,SIMILAR_LEARNING_STYLE,0.86
QY69721,RE79685,SIMILAR_LEARNING_STYLE,0.69
NR86667,VW90010,SIMILAR_LEARNING_STYLE,0.7
NR86667,FO93396,SIMILAR_LEARNING_STYLE,0.99
NR86667,HY20984,SIMILAR_LEARNING_STYLE,0.69
NR86667,XB08476,SIMILAR_LEARNING_STYLE,0.75
NR86667,AV62531,SIMILAR_LEARNING_STYLE,0.93
NR86667,AA55760,SIMILAR_LEARNING_STYLE,0.71
NR86667,UI78633,SIMILAR_LEARNING_STYLE,0.89
NR86667,AK59507,SIMILAR_LEARNING_STYLE,0.92
NR86667,ZX20876,SIMILAR_LEARNING_STYLE,0.78
NR86667,VE66911,SIMILAR_LEARNING_STYLE,0.83
NR86667,XI49577,SIMILAR_LEARNING_STYLE,0.81
NR86667,EC50401,SIMILAR_LEARNING_STYLE,0.86
NR86667,MS20273,SIMILAR_LEARNING_STYLE,0.97
NR86667,BW94809,SIMILAR_LEARNING_STYLE,0.7
NR86667,QZ87478,SIMILAR_LEARNING_STYLE,0.82
NR86667,II45693,SIMILAR_LEARNING_STYLE,0.78
NR86667,AQ89621,SIMILAR_LEARNING_STYLE,0.94
NR86667,DF31095,SIMILAR_LEARNING_STYLE,0.93
NR86667,IW60774,SIMILAR_LEARNING_STYLE,0.58
NR86667,WR15472,SIMILAR_LEARNING_STYLE,0.81
NU12661,PE14938,SIMILAR_LEARNING_STYLE,0.71
NU12661,XI49577,SIMILAR_LEARNING_STYLE,0.69
NU12661,AV62531,SIMILAR_LEARNING_STYLE,0.65
NU12661,QM98949,SIMILAR_LEARNING_STYLE,0.73
NU12661,EA91795,SIMILAR_LEARNING_STYLE,0.76
NU12661,NG59236,SIMILAR_LEARNING_STYLE,0.62
NU12661,EL45636,SIMILAR_LEARNING_STYLE,0.6
NU12661,EI07787,SIMILAR_LEARNING_STYLE,0.68
NU12661,OX78212,SIMILAR_LEARNING_STYLE,0.61
NU12661,PG50522,SIMILAR_LEARNING_STYLE,0.66
NU12661,BW94809,SIMILAR_LEARNING_STYLE,0.73
NU12661,WR15472,SIMILAR_LEARNING_STYLE,0.71
NU12661,EB55549,SIMILAR_LEARNING_STYLE,0.68
NU12661,FH22315,SIMILAR_LEARNING_STYLE,0.72
NU12661,AK59507,SIMILAR_LEARNING_STYLE,0.57
NU12661,KP13786,SIMILAR_LEARNING_STYLE,0.62
NU12661,QV19697,SIMILAR_LEARNING_STYLE,0.67
NU12661,UE93284,SIMILAR_LEARNING_STYLE,0.73
NU12661,DT16402,SIMILAR_LEARNING_STYLE,0.73
NU12661,LI22196,SIMILAR_LEARNING_STYLE,0.72
QV19697,DT16402,SIMILAR_LEARNING_STYLE,0.57
QV19697,ZX20876,SIMILAR_LEARNING_STYLE,0.88
QV19697,VD91948,SIMILAR_LEARNING_STYLE,0.8
QV19697,NO98764,SIMILAR_LEARNING_STYLE,0.75
QV19697,MW95226,SIMILAR_LEARNING_STYLE,0.72
QV19697,GR69335,SIMILAR_LEARNING_STYLE,0.86
QV19697,HD74783,SIMILAR_LEARNING_STYLE,0.9
QV19697,KL51516,SIMILAR_LEARNING_STYLE,0.61
QV19697,QR08871,SIMILAR_LEARNING_STYLE,0.86
QV19697,QZ87478,SIMILAR_LEARNING_STYLE,0.89
QV19697,WQ50093,SIMILAR_LEARNING_STYLE,0.8
QV19697,AR91704,SIMILAR_LEARNING_STYLE,0.76
QV19697,CQ35489,SIMILAR_LEARNING_STYLE,0.78
QV19697,FJ18320,SIMILAR_LEARNING_STYLE,0.75
QV19697,FZ44427,SIMILAR_LEARNING_STYLE,0.61
QV19697,ZK91067,SIMILAR_LEARNING_STYLE,0.82
QV19697,NU12661,SIMILAR_LEARNING_STYLE,0.73
QV19697,YE23635,SIMILAR_LEARNING_STYLE,0.8
QV19697,DW83803,SIMILAR_LEARNING_STYLE,0.82
QV19697,NR86667,SIMILAR_LEARNING_STYLE,0.77
NY39540,ZU27194,SIMILAR_LEARNING_STYLE,0.8
NY39540,YO61017,SIMILAR_LEARNING_STYLE,0.65
NY39540,DR44526,SIMILAR_LEARNING_STYLE,0.76
NY39540,PU44401,SIMILAR_LEARNING_STYLE,0.87
NY39540,CX23748,SIMILAR_LEARNING_STYLE,0.66
NY39540,IW87109,SIMILAR_LEARNING_STYLE,0.69
NY39540,KC48970,SIMILAR_LEARNING_STYLE,0.68
NY39540,UD25026,SIMILAR_LEARNING_STYLE,0.89
NY39540,NJ33705,SIMILAR_LEARNING_STYLE,0.72
NY39540,VI61496,SIMILAR_LEARNING_STYLE,0.68
NY39540,CG37090,SIMILAR_LEARNING_STYLE,0.83
NY39540,MH22059,SIMILAR_LEARNING_STYLE,0.68
NY39540,LR91723,SIMILAR_LEARNING_STYLE,0.71
NY39540,LI13857,SIMILAR_LEARNING_STYLE,0.83
NY39540,LD74009,SIMILAR_LEARNING_STYLE,0.63
NY39540,PD87945,SIMILAR_LEARNING_STYLE,0.64
NY39540,VY68836,SIMILAR_LEARNING_STYLE,0.83
NY39540,HK52494,SIMILAR_LEARNING_STYLE,0.66
NY39540,DM78893,SIMILAR_LEARNING_STYLE,0.83
NY39540,TG40145,SIMILAR_LEARNING_STYLE,0.82
CB74600,DJ98899,SIMILAR_LEARNING_STYLE,0.75
CB74600,UC06415,SIMILAR_LEARNING_STYLE,0.58
CB74600,UD25026,SIMILAR_LEARNING_STYLE,0.87
CB74600,ET80313,SIMILAR_LEARNING_STYLE,0.7
CB74600,KR21978,SIMILAR_LEARNING_STYLE,0.67
CB74600,QJ86854,SIMILAR_LEARNING_STYLE,0.75
CB74600,EM20654,SIMILAR_LEARNING_STYLE,0.72
CB74600,MH22059,SIMILAR_LEARNING_STYLE,0.89
CB74600,LR91723,SIMILAR_LEARNING_STYLE,0.92
CB74600,FS62802,SIMILAR_LEARNING_STYLE,0.82
CB74600,NF20081,SIMILAR_LEARNING_STYLE,0.84
CB74600,MF14630,SIMILAR_LEARNING_STYLE,0.78
CB74600,CU57618,SIMILAR_LEARNING_STYLE,0.92
CB74600,PD89158,SIMILAR_LEARNING_STYLE,0.87
CB74600,NJ89621,SIMILAR_LEARNING_STYLE,0.75
CB74600,IA79567,SIMILAR_LEARNING_STYLE,0.85
CB74600,SL83449,SIMILAR_LEARNING_STYLE,0.8
CB74600,EM11165,SIMILAR_LEARNING_STYLE,0.74
CB74600,AE50614,SIMILAR_LEARNING_STYLE,0.72
BW43378,YO53950,SIMILAR_LEARNING_STYLE,0.81
BW43378,SJ61633,SIMILAR_LEARNING_STYLE,0.83
BW43378,AO53810,SIMILAR_LEARNING_STYLE,0.89
BW43378,QQ85659,SIMILAR_LEARNING_STYLE,0.77
BW43378,BB74689,SIMILAR_LEARNING_STYLE,0.73
BW43378,UR16903,SIMILAR_LEARNING_STYLE,0.94
BW43378,TD97375,SIMILAR_LEARNING_STYLE,0.71
BW43378,YX18627,SIMILAR_LEARNING_STYLE,0.82
BW43378,VX19580,SIMILAR_LEARNING_STYLE,0.67
BW43378,IS35557,SIMILAR_LEARNING_STYLE,0.7
BW43378,GD23658,SIMILAR_LEARNING_STYLE,0.78
BW43378,QO14297,SIMILAR_LEARNING_STYLE,0.81
BW43378,MF94286,SIMILAR_LEARNING_STYLE,0.96
BW43378,UW36881,SIMILAR_LEARNING_STYLE,0.74
BW43378,DY40326,SIMILAR_LEARNING_STYLE,0.73
BW43378,AF43303,SIMILAR_LEARNING_STYLE,0.81
BW43378,YB64380,SIMILAR_LEARNING_STYLE,0.64
BW43378,KB82456,SIMILAR_LEARNING_STYLE,0.75
BW43378,EQ56602,SIMILAR_LEARNING_STYLE,0.79
BW43378,CO71438,SIMILAR_LEARNING_STYLE,0.74
LF50131,GA80127,SIMILAR_LEARNING_STYLE,0.62
LF50131,PW67541,SIMILAR_LEARNING_STYLE,0.6
LF50131,VA23977,SIMILAR_LEARNING_STYLE,0.63
LF50131,ZL84431,SIMILAR_LEARNING_STYLE,0.82
LF50131,TY57974,SIMILAR_LEARNING_STYLE,0.84
LF50131,LH23040,SIMILAR_LEARNING_STYLE,0.8
LF50131,LE09487,SIMILAR_LEARNING_STYLE,0.73
LF50131,VV37589,SIMILAR_LEARNING_STYLE,0.78
LF50131,ID17309,SIMILAR_LEARNING_STYLE,0.63
LF50131,OH91049,SIMILAR_LEARNING_STYLE,0.67
LF50131,GT46396,SIMILAR_LEARNING_STYLE,0.59
LF50131,MR12907,SIMILAR_LEARNING_STYLE,0.83
LF50131,NE95814,SIMILAR_LEARNING_STYLE,0.64
LF50131,HS60633,SIMILAR_LEARNING_STYLE,0.88
LF50131,RL39150,SIMILAR_LEARNING_STYLE,0.61
LF50131,ID65010,SIMILAR_LEARNING_STYLE,0.72
LF50131,HC47409,SIMILAR_LEARNING_STYLE,0.96
LF50131,GT89036,SIMILAR_LEARNING_STYLE,0.71
LF50131,KI35024,SIMILAR_LEARNING_STYLE,0.85
MJ14705,SE17537,SIMILAR_LEARNING_STYLE,0.8
MJ14705,KR21978,SIMILAR_LEARNING_STYLE,0.64
MJ14705,QE59126,SIMILAR_LEARNING_STYLE,0.97
MJ14705,CU90031,SIMILAR_LEARNING_STYLE,0.65
MJ14705,IL65851,SIMILAR_LEARNING_STYLE,0.71
MJ14705,UD25026,SIMILAR_LEARNING_STYLE,0.74
MJ14705,CU57618,SIMILAR_LEARNING_STYLE,0.83
MJ14705,XR14025,SIMILAR_LEARNING_STYLE,0.73
MJ14705,YY03781,SIMILAR_LEARNING_STYLE,0.88
MJ14705,HW56814,SIMILAR_LEARNING_STYLE,0.74
MJ14705,UM15124,SIMILAR_LEARNING_STYLE,0.75
MJ14705,YD68656,SIMILAR_LEARNING_STYLE,0.85
MJ14705,YN52320,SIMILAR_LEARNING_STYLE,0.67
MJ14705,VY68836,SIMILAR_LEARNING_STYLE,0.73
MJ14705,GL32042,SIMILAR_LEARNING_STYLE,0.76
MJ14705,WT20573,SIMILAR_LEARNING_STYLE,0.68
MJ14705,QO93785,SIMILAR_LEARNING_STYLE,0.82
MJ14705,GR00304,SIMILAR_LEARNING_STYLE,0.85
MJ14705,GT00568,SIMILAR_LEARNING_STYLE,0.76
MJ14705,PD89158,SIMILAR_LEARNING_STYLE,0.72
CC96632,XK30804,SIMILAR_LEARNING_STYLE,0.73
CC96632,DZ94339,SIMILAR_LEARNING_STYLE,0.73
CC96632,GE65043,SIMILAR_LEARNING_STYLE,0.6
CC96632,VM21221,SIMILAR_LEARNING_STYLE,0.81
CC96632,ML61469,SIMILAR_LEARNING_STYLE,0.85
CC96632,BP07404,SIMILAR_LEARNING_STYLE,0.82
CC96632,SJ61633,SIMILAR_LEARNING_STYLE,0.86
CC96632,ZP93140,SIMILAR_LEARNING_STYLE,0.75
CC96632,DY40326,SIMILAR_LEARNING_STYLE,0.74
CC96632,PS43438,SIMILAR_LEARNING_STYLE,0.64
CC96632,XC73672,SIMILAR_LEARNING_STYLE,0.7
CC96632,UW36881,SIMILAR_LEARNING_STYLE,0.75
CC96632,AF55194,SIMILAR_LEARNING_STYLE,0.68
CC96632,AF67906,SIMILAR_LEARNING_STYLE,0.83
CC96632,TA38431,SIMILAR_LEARNING_STYLE,0.74
CC96632,AF43303,SIMILAR_LEARNING_STYLE,0.74
CC96632,GT86368,SIMILAR_LEARNING_STYLE,0.71
CC96632,HH82976,SIMILAR_LEARNING_STYLE,0.79
CC96632,KB82456,SIMILAR_LEARNING_STYLE,0.68
CC96632,RY95991,SIMILAR_LEARNING_STYLE,0.72
BZ85976,EM11165,SIMILAR_LEARNING_STYLE,0.69
BZ85976,VH85552,SIMILAR_LEARNING_STYLE,0.86
BZ85976,QE48545,SIMILAR_LEARNING_STYLE,0.73
BZ85976,DJ98899,SIMILAR_LEARNING_STYLE,0.69
BZ85976,QE59126,SIMILAR_LEARNING_STYLE,0.72
BZ85976,QL51743,SIMILAR_LEARNING_STYLE,0.74
BZ85976,KN84355,SIMILAR_LEARNING_STYLE,0.72
BZ85976,NJ58683,SIMILAR_LEARNING_STYLE,0.97
BZ85976,CG58967,SIMILAR_LEARNING_STYLE,0.77
BZ85976,TT50706,SIMILAR_LEARNING_STYLE,0.66
BZ85976,EM51803,SIMILAR_LEARNING_STYLE,0.73
BZ85976,IG60865,SIMILAR_LEARNING_STYLE,0.71
BZ85976,QY69721,SIMILAR_LEARNING_STYLE,0.9
BZ85976,UB54905,SIMILAR_LEARNING_STYLE,0.82
BZ85976,HZ03864,SIMILAR_LEARNING_STYLE,0.83
BZ85976,ZU27194,SIMILAR_LEARNING_STYLE,0.76
BZ85976,GL32042,SIMILAR_LEARNING_STYLE,0.82
BZ85976,JV70677,SIMILAR_LEARNING_STYLE,0.7
BZ85976,WL01261,SIMILAR_LEARNING_STYLE,0.89
BZ85976,AY55895,SIMILAR_LEARNING_STYLE,0.69
QO93785,TT50706,SIMILAR_LEARNING_STYLE,0.83
QO93785,NQ56356,SIMILAR_LEARNING_STYLE,0.67
QO93785,MH94099,SIMILAR_LEARNING_STYLE,0.74
QO93785,XR14025,SIMILAR_LEARNING_STYLE,0.71
QO93785,LI13857,SIMILAR_LEARNING_STYLE,0.94
QO93785,EV77417,SIMILAR_LEARNING_STYLE,0.63
QO93785,DQ11464,SIMILAR_LEARNING_STYLE,0.81
QO93785,ND27152,SIMILAR_LEARNING_STYLE,0.64
QO93785,CG37090,SIMILAR_LEARNING_STYLE,0.76
QO93785,NF20081,SIMILAR_LEARNING_STYLE,0.71
QO93785,UD25026,SIMILAR_LEARNING_STYLE,0.73
QO93785,KJ55945,SIMILAR_LEARNING_STYLE,0.7
QO93785,NP31846,SIMILAR_LEARNING_STYLE,0.59
QO93785,YD68656,SIMILAR_LEARNING_STYLE,0.73
QO93785,BH89494,SIMILAR_LEARNING_STYLE,0.68
QO93785,RG81143,SIMILAR_LEARNING_STYLE,0.71
QO93785,YA56402,SIMILAR_LEARNING_STYLE,0.85
QO93785,KN84355,SIMILAR_LEARNING_STYLE,0.8
QO93785,NV64183,SIMILAR_LEARNING_STYLE,0.82
QO93785,UB54905,SIMILAR_LEARNING_STYLE,0.59
NJ33705,QY69721,SIMILAR_LEARNING_STYLE,0.62
NJ33705,CV68220,SIMILAR_LEARNING_STYLE,0.61
NJ33705,BZ85976,SIMILAR_LEARNING_STYLE,0.64
NJ33705,BM55272,SIMILAR_LEARNING_STYLE,0.75
NJ33705,NY39540,SIMILAR_LEARNING_STYLE,0.89
NJ33705,YD68656,SIMILAR_LEARNING_STYLE,0.84
NJ33705,SG59748,SIMILAR_LEARNING_STYLE,0.68
NJ33705,DR44526,SIMILAR_LEARNING_STYLE,0.9
NJ33705,CG37090,SIMILAR_LEARNING_STYLE,0.76
NJ33705,SO87313,SIMILAR_LEARNING_STYLE,0.58
NJ33705,TD34201,SIMILAR_LEARNING_STYLE,0.77
NJ33705,FS62802,SIMILAR_LEARNING_STYLE,0.69
NJ33705,JL24636,SIMILAR_LEARNING_STYLE,0.65
NJ33705,HR66637,SIMILAR_LEARNING_STYLE,0.84
NJ33705,KG19612,SIMILAR_LEARNING_STYLE,0.68
NJ33705,AV83699,SIMILAR_LEARNING_STYLE,0.8
NJ33705,OX66736,SIMILAR_LEARNING_STYLE,0.71
NJ33705,HF91206,SIMILAR_LEARNING_STYLE,0.59
NJ33705,JL77391,SIMILAR_LEARNING_STYLE,0.85
NJ33705,MF14630,SIMILAR_LEARNING_STYLE,0.74
XB34968,HF91206,SIMILAR_LEARNING_STYLE,0.73
XB34968,QO93785,SIMILAR_LEARNING_STYLE,0.7
XB34968,GL32042,SIMILAR_LEARNING_STYLE,0.88
XB34968,EM20654,SIMILAR_LEARNING_STYLE,0.76
XB34968,JV70677,SIMILAR_LEARNING_STYLE,0.95
XB34968,HY30880,SIMILAR_LEARNING_STYLE,0.81
XB34968,CX23748,SIMILAR_LEARNING_STYLE,0.96
XB34968,GG69020,SIMILAR_LEARNING_STYLE,0.75
XB34968,XR14025,SIMILAR_LEARNING_STYLE,0.96
XB34968,YH04449,SIMILAR_LEARNING_STYLE,0.87
XB34968,SL11527,SIMILAR_LEARNING_STYLE,0.82
XB34968,CU90031,SIMILAR_LEARNING_STYLE,0.77
XB34968,AY55895,SIMILAR_LEARNING_STYLE,0.78
XB34968,SW17160,SIMILAR_LEARNING_STYLE,0.81
XB34968,YN52320,SIMILAR_LEARNING_STYLE,0.75
XB34968,GL24722,SIMILAR_LEARNING_STYLE,0.82
XB34968,WT20573,SIMILAR_LEARNING_STYLE,0.89
XB34968,KG19612,SIMILAR_LEARNING_STYLE,0.87
XB34968,QE42723,SIMILAR_LEARNING_STYLE,0.72
XB34968,QW27009,SIMILAR_LEARNING_STYLE,0.93
WE24392,BB74689,SIMILAR_LEARNING_STYLE,0.65
WE24392,UO37011,SIMILAR_LEARNING_STYLE,0.82
WE24392,BU04099,SIMILAR_LEARNING_STYLE,0.84
WE24392,UW27723,SIMILAR_LEARNING_STYLE,0.89
WE24392,LE95645,SIMILAR_LEARNING_STYLE,0.86
WE24392,TW82959,SIMILAR_LEARNING_STYLE,0.84
WE24392,BW43378,SIMILAR_LEARNING_STYLE,0.83
WE24392,BB11413,SIMILAR_LEARNING_STYLE,0.61
WE24392,QO14297,SIMILAR_LEARNING_STYLE,0.9
WE24392,SJ61633,SIMILAR_LEARNING_STYLE,0.95
WE24392,BO35367,SIMILAR_LEARNING_STYLE,0.82
WE24392,GH64035,SIMILAR_LEARNING_STYLE,0.67
WE24392,CR24529,SIMILAR_LEARNING_STYLE,0.84
WE24392,YB64380,SIMILAR_LEARNING_STYLE,0.87
WE24392,WG08334,SIMILAR_LEARNING_STYLE,0.93
WE24392,KR95313,SIMILAR_LEARNING_STYLE,0.7
WE24392,AF55194,SIMILAR_LEARNING_STYLE,0.7
WE24392,CX23732,SIMILAR_LEARNING_STYLE,0.87
WE24392,ZV85696,SIMILAR_LEARNING_STYLE,0.7
WE24392,PL59891,SIMILAR_LEARNING_STYLE,0.87
YD68656,GC43375,SIMILAR_LEARNING_STYLE,0.79
YD68656,OL00858,SIMILAR_LEARNING_STYLE,0.77
YD68656,OR04317,SIMILAR_LEARNING_STYLE,0.85
YD68656,NP28959,SIMILAR_LEARNING_STYLE,0.81
YD68656,IU19079,SIMILAR_LEARNING_STYLE,0.9
YD68656,TG40145,SIMILAR_LEARNING_STYLE,0.94
YD68656,CM23756,SIMILAR_LEARNING_STYLE,0.85
YD68656,LT20311,SIMILAR_LEARNING_STYLE,0.76
YD68656,EM11165,SIMILAR_LEARNING_STYLE,0.72
YD68656,LP91068,SIMILAR_LEARNING_STYLE,0.78
YD68656,HW56814,SIMILAR_LEARNING_STYLE,0.82
YD68656,RE79685,SIMILAR_LEARNING_STYLE,0.69
YD68656,NF20081,SIMILAR_LEARNING_STYLE,0.87
YD68656,YN12880,SIMILAR_LEARNING_STYLE,0.62
YD68656,KD09513,SIMILAR_LEARNING_STYLE,0.6
YD68656,WL01261,SIMILAR_LEARNING_STYLE,0.73
YD68656,ED98709,SIMILAR_LEARNING_STYLE,0.75
YD68656,PU44401,SIMILAR_LEARNING_STYLE,0.83
YD68656,YF98926,SIMILAR_LEARNING_STYLE,0.72
YD68656,IG60865,SIMILAR_LEARNING_STYLE,0.93
WF94058,QO14297,SIMILAR_LEARNING_STYLE,0.88
WF94058,JI07564,SIMILAR_LEARNING_STYLE,0.86
WF94058,MZ75908,SIMILAR_LEARNING_STYLE,0.85
WF94058,SQ18760,SIMILAR_LEARNING_STYLE,0.9
WF94058,TA38431,SIMILAR_LEARNING_STYLE,0.73
WF94058,BO35367,SIMILAR_LEARNING_STYLE,0.73
WF94058,SW68863,SIMILAR_LEARNING_STYLE,0.93
WF94058,BD38075,SIMILAR_LEARNING_STYLE,0.83
WF94058,ML61469,SIMILAR_LEARNING_STYLE,0.69
WF94058,MS86834,SIMILAR_LEARNING_STYLE,0.97
WF94058,EQ56602,SIMILAR_LEARNING_STYLE,0.87
WF94058,RY95991,SIMILAR_LEARNING_STYLE,0.87
WF94058,XC73672,SIMILAR_LEARNING_STYLE,0.87
WF94058,TF30880,SIMILAR_LEARNING_STYLE,0.84
WF94058,KN60485,SIMILAR_LEARNING_STYLE,0.86
WF94058,VT93298,SIMILAR_LEARNING_STYLE,0.77
WF94058,PL59891,SIMILAR_LEARNING_STYLE,0.8
WF94058,LO40190,SIMILAR_LEARNING_STYLE,0.87
WF94058,TO00946,SIMILAR_LEARNING_STYLE,0.8
WF94058,DY40326,SIMILAR_LEARNING_STYLE,0.85
XC73672,TW08887,SIMILAR_LEARNING_STYLE,0.85
XC73672,CR24529,SIMILAR_LEARNING_STYLE,0.81
XC73672,TB90693,SIMILAR_LEARNING_STYLE,0.74
XC73672,PQ17212,SIMILAR_LEARNING_STYLE,0.83
XC73672,GH64035,SIMILAR_LEARNING_STYLE,0.72
XC73672,BC94160,SIMILAR_LEARNING_STYLE,0.91
XC73672,PZ09570,SIMILAR_LEARNING_STYLE,0.8
XC73672,NL37689,SIMILAR_LEARNING_STYLE,0.82
XC73672,BO35367,SIMILAR_LEARNING_STYLE,0.9
XC73672,UO37011,SIMILAR_LEARNING_STYLE,0.79
XC73672,BU04099,SIMILAR_LEARNING_STYLE,0.76
XC73672,BD38075,SIMILAR_LEARNING_STYLE,0.71
XC73672,VT93298,SIMILAR_LEARNING_STYLE,0.88
XC73672,JU25606,SIMILAR_LEARNING_STYLE,0.73
XC73672,AF67906,SIMILAR_LEARNING_STYLE,0.97
XC73672,YH07928,SIMILAR_LEARNING_STYLE,0.7
XC73672,JI07564,SIMILAR_LEARNING_STYLE,0.71
XC73672,TO00946,SIMILAR_LEARNING_STYLE,0.62
XC73672,HD00504,SIMILAR_LEARNING_STYLE,0.62
XC73672,QO14297,SIMILAR_LEARNING_STYLE,0.85
GD89802,SP34892,SIMILAR_LEARNING_STYLE,0.71
GD89802,GY62557,SIMILAR_LEARNING_STYLE,0.85
GD89802,IF63927,SIMILAR_LEARNING_STYLE,0.71
GD89802,NV64183,SIMILAR_LEARNING_STYLE,0.71
GD89802,OB62136,SIMILAR_LEARNING_STYLE,0.86
GD89802,XV00619,SIMILAR_LEARNING_STYLE,0.93
GD89802,SE17537,SIMILAR_LEARNING_STYLE,0.75
GD89802,CM23756,SIMILAR_LEARNING_STYLE,0.97
GD89802,YH04449,SIMILAR_LEARNING_STYLE,0.75
GD89802,MH22059,SIMILAR_LEARNING_STYLE,0.81
GD89802,GC43375,SIMILAR_LEARNING_STYLE,0.58
GD89802,VY68836,SIMILAR_LEARNING_STYLE,0.65
GD89802,EM51803,SIMILAR_LEARNING_STYLE,0.7
GD89802,NF20081,SIMILAR_LEARNING_STYLE,0.79
GD89802,UB54905,SIMILAR_LEARNING_STYLE,0.84
GD89802,LR91723,SIMILAR_LEARNING_STYLE,0.79
GD89802,EO86277,SIMILAR_LEARNING_STYLE,0.6
GD89802,QJ86854,SIMILAR_LEARNING_STYLE,0.71
GD89802,IU19079,SIMILAR_LEARNING_STYLE,0.7
GD89802,SL83449,SIMILAR_LEARNING_STYLE,0.79
TT50706,QE42723,SIMILAR_LEARNING_STYLE,0.66
TT50706,DQ11464,SIMILAR_LEARNING_STYLE,0.65
TT50706,GC43375,SIMILAR_LEARNING_STYLE,0.93
TT50706,VX54089,SIMILAR_LEARNING_STYLE,0.62
TT50706,XV00619,SIMILAR_LEARNING_STYLE,0.68
TT50706,YD68656,SIMILAR_LEARNING_STYLE,0.72
TT50706,GJ37570,SIMILAR_LEARNING_STYLE,0.78
TT50706,LP91068,SIMILAR_LEARNING_STYLE,0.7
TT50706,XR14025,SIMILAR_LEARNING_STYLE,0.65
TT50706,NX66670,SIMILAR_LEARNING_STYLE,0.67
TT50706,OB62136,SIMILAR_LEARNING_STYLE,0.65
TT50706,LI13857,SIMILAR_LEARNING_STYLE,0.71
TT50706,IQ99646,SIMILAR_LEARNING_STYLE,0.71
TT50706,NV64183,SIMILAR_LEARNING_STYLE,0.72
TT50706,CX23748,SIMILAR_LEARNING_STYLE,0.7
TT50706,EM20654,SIMILAR_LEARNING_STYLE,0.72
TT50706,NP31846,SIMILAR_LEARNING_STYLE,0.7
