:START_ID(Student),:END_ID(Student),:TYPE,similarity:float,courses
IQ69155,HW79751,SIMILAR_PERFORMANCE,0.69,CSVV 100;CSJJ 100-4;CSMM 100;BFFF 100
IQ69155,YD32426,SIMILAR_PERFORMANCE,0.79,BEEE 100;CSMM 100;BFFF 100-4;BBBB 100-3;BXXX 200;BUUU 100;CSKK 200;CSNN 100
IQ69155,QY70161,SIMILAR_PERFORMANCE,0.85,CSMM 100;BEEE 100;CSVV 100;BMMM 200;BXXX 200;CSYY 200
IQ69155,JG25721,SIMILAR_PERFORMANCE,0.81,CSMM 100;BEEE 100;BFFF 100;BBBB 200-9;BFFF 100-4;CSVV 100;BSSS 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100
IQ69155,MN68352,SIMILAR_PERFORMANCE,0.67,CSVV 100;BFFF 100-4;CSNN 100;CSMM 100
IQ69155,CM83030,SIMILAR_PERFORMANCE,0.85,CSMM 100;BFFF 100;BLLL 100;BBBB 200-9;BEEE 200;BFFF 100-4;BBBB 200;CSVV 100;CSYY 200;BNNN 200;BBBB 100-3;CSDD 200;BUUU 100;CSKK 200-4;BMMM 200;CSKK 200;CSNN 100;BFFF 100-4-1
IQ69155,TK96237,SIMILAR_PERFORMANCE,0.65,CSNN 100;BMMM 200;BFFF 100-4-1
IQ69155,FI40678,SIMILAR_PERFORMANCE,0.78,BEEE 100;BFFF 100;CSMM 100;BBBB 200-9;BEEE 200;BFFF 100-4;CSYY 200;CSKK 200-4;CSDD 200;BMMM 200;BBBB 100-3;CSJJ 100-4;CSRR 300-6-7;CSKK 200;CSNN 100;BFFF 100-4-1
IQ69155,CY51450,SIMILAR_PERFORMANCE,0.78,BFFF 100-4;CSNN 100;BFFF 100
IQ69155,IQ88011,SIMILAR_PERFORMANCE,0.86,CSVV 100;BFFF 100-4;BBBB 100-3;CSKK 200-4
IQ69155,UE41342,SIMILAR_PERFORMANCE,0.85,CSMM 100;BEEE 200;CSKK 200-4;CSJJ 100;BBBB 100-3
IQ69155,DT65721,SIMILAR_PERFORMANCE,0.91,BFFF 100;BLLL 100;BEEE 200;BBBB 200;CSVV 100;CSKK 200-4;CSDD 200;BMMM 200;CSKK 200;BFFF 100-4-1
IQ69155,CM57292,SIMILAR_PERFORMANCE,0.77,BEEE 100;BFFF 100;BEEE 200;CSVV 100;CSJJ 100;BUUU 100;BBBB 100-3
IQ69155,UU66077,SIMILAR_PERFORMANCE,0.79,BFFF 100;BLLL 100;BEEE 200;CSVV 100;BBBB 100-3
IQ69155,LQ33404,SIMILAR_PERFORMANCE,0.82,BFFF 100-4;BMMM 200;CSJJ 100
IQ69155,IT08536,SIMILAR_PERFORMANCE,0.75,CSMM 100;BFFF 100;BLLL 100;BBBB 200-9;BFFF 100-4;BXXX 200;BFFF 300-2;CSKK 200;CSVV 100;CSKK 200-4;BNNN 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,LW80116,SIMILAR_PERFORMANCE,0.78,CSMM 100;BFFF 100;BBBB 200-9;BFFF 100-4;CSVV 100;CSYY 200;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSJJ 100-4;CSKK 200;CSNN 100;BFFF 100-4-1
IQ69155,IZ12525,SIMILAR_PERFORMANCE,0.78,BEEE 100;BFFF 100;CSMM 100;BLLL 100;BBBB 200-9;BEEE 200;CSVV 100;CSKK 200-4;BMMM 200;CSJJ 100;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,YF89998,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100;BFFF 100-4;CSVV 100;CSYY 200;CSRR 400;CSJJ 100-4;CSKK 200-4;CSJJ 100;BMMM 200;CSRR 300-6-7;CSNN 100;BFFF 100-4-1
IQ69155,SK03217,SIMILAR_PERFORMANCE,0.61,BSSS 100;BEEE 200;CSJJ 100-4
IQ69155,MG74007,SIMILAR_PERFORMANCE,0.73,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSJJ 100-4;BMMM 200;CSJJ 100;BUUU 100;CSNN 100
IQ69155,NK31822,SIMILAR_PERFORMANCE,0.71,CSKK 200-4;BEEE 200;CSNN 100;CSMM 100
IQ69155,VY95555,SIMILAR_PERFORMANCE,0.85,CSKK 200;CSYY 200;BFFF 100-4-1;CSJJ 100
IQ69155,JB14114,SIMILAR_PERFORMANCE,0.9,BXXX 200;BFFF 100-4-1;CSDD 200;BMMM 200
IQ69155,ZK56915,SIMILAR_PERFORMANCE,0.81,CSKK 200-4;BFFF 100-4-1;CSJJ 100
IQ69155,MX60432,SIMILAR_PERFORMANCE,0.86,BFFF 100;BEEE 200;CSVV 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,WS50710,SIMILAR_PERFORMANCE,0.83,BEEE 100;BFFF 100;CSMM 100;BBBB 200-9;CSVV 200;BFFF 100-4;CSVV 100;BSSS 100;CSKK 200-4;CSDD 200;CSJJ 100;BMMM 200;CSJJ 100-4;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,UZ31365,SIMILAR_PERFORMANCE,0.75,BEEE 100;BFFF 100;CSMM 100;BLLL 100;BEEE 200;BFFF 100-4;BFFF 300-2;CSVV 100;CSYY 200;CSKK 200-4;CSJJ 100-4;BNNN 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,QR32776,SIMILAR_PERFORMANCE,0.88,CSMM 100;BLLL 100;BFFF 100-4;CSVV 100;BSSS 100;CSKK 200-4;BNNN 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,QN19688,SIMILAR_PERFORMANCE,0.84,BEEE 100;BFFF 100;CSMM 100;BEEE 200;BFFF 100-4;CSKK 200-4;CSDD 200;CSJJ 100;BUUU 100;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,ZD39560,SIMILAR_PERFORMANCE,0.76,BLLL 100;BXXX 200;BEEE 200;BFFF 100-4;BBBB 200;CSVV 100;CSYY 200;BSSS 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSJJ 100-4;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,MQ26631,SIMILAR_PERFORMANCE,0.81,CSMM 100;BFFF 100;BLLL 100;CSKK 200;CSKK 200-4;CSDD 200;BXXX 200;BBBB 100-3;BFFF 100-4-1
IQ69155,WW37078,SIMILAR_PERFORMANCE,0.81,CSMM 100;BEEE 200;BFFF 100-4;CSVV 100;CSKK 200-4;BMMM 200;CSDD 200;BFFF 100-4-1
IQ69155,WI72953,SIMILAR_PERFORMANCE,0.77,CSMM 100;BFFF 100;BBBB 200-9;CSVV 200;BFFF 100-4;CSYY 200;CSKK 200-4;CSJJ 100-4;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,QT04543,SIMILAR_PERFORMANCE,0.78,BEEE 100;BFFF 100;BFFF 100-4;BUUU 100;CSNN 100
IQ69155,ID88896,SIMILAR_PERFORMANCE,0.79,BFFF 100;BLLL 100;BBBB 200-9;BFFF 100-4;BXXX 200;BBBB 200;CSVV 100;CSYY 200;BSSS 100;BBBB 100-3;CSDD 200;CSJJ 100;BNNN 200;BUUU 100;CSKK 200;CSNN 100
IQ69155,BI74524,SIMILAR_PERFORMANCE,0.86,CSMM 100;BFFF 100;BLLL 100;BXXX 200;BEEE 200;BSSS 100;CSKK 200-4;BNNN 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,ZB17066,SIMILAR_PERFORMANCE,0.83,CSVV 100;BSSS 100;CSJJ 100-4;BMMM 200;BUUU 100
IQ69155,KK78622,SIMILAR_PERFORMANCE,0.75,CSNN 100;BEEE 200;CSVV 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,ZP35243,SIMILAR_PERFORMANCE,0.82,BFFF 100-4;BMMM 200;CSDD 200;BUUU 100;CSYY 200
IQ69155,PE81878,SIMILAR_PERFORMANCE,0.78,BEEE 100;BFFF 100;BLLL 100;BBBB 200;BUUU 100;BBBB 100-3;CSKK 200;BFFF 100-4-1;CSVV 100;CSDD 200;CSJJ 100;CSNN 100;CSMM 100;BEEE 200;BSSS 100;BMMM 200;BBBB 200-9;BFFF 100-4;CSJJ 100-4;CSYY 200
IQ69155,PR16532,SIMILAR_PERFORMANCE,0.86,CSMM 100;BFFF 100;BLLL 100;BFFF 100-4;CSVV 100;BSSS 100;CSKK 200-4;CSDD 200;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,AK10460,SIMILAR_PERFORMANCE,0.96,CSVV 100;BUUU 100;BFFF 100-4-1
IQ69155,AK53068,SIMILAR_PERFORMANCE,0.86,CSMM 100;BEEE 200;CSYY 200;CSKK 200-4;CSDD 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,OD41035,SIMILAR_PERFORMANCE,0.83,BEEE 100;BFFF 100;CSMM 100;BBBB 200-9;BXXX 200;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,FG35902,SIMILAR_PERFORMANCE,0.86,CSVV 100;CSKK 200-4;CSDD 200;BMMM 200;BFFF 100-4-1
IQ69155,VS85013,SIMILAR_PERFORMANCE,0.77,BLLL 100;BFFF 100-4;CSKK 200;BSSS 100;CSKK 200-4;CSDD 200;CSJJ 100;BNNN 200;BUUU 100;BMMM 200;BBBB 100-3;CSNN 100
IQ69155,EM51414,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100;BEEE 200;CSVV 100;BSSS 100;CSKK 200-4;CSDD 200;BUUU 100;BBBB 100-3;CSYY 200
IQ69155,GQ32569,SIMILAR_PERFORMANCE,0.84,BEEE 100;CSMM 100;BFFF 100-4;CSVV 100;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,NB59956,SIMILAR_PERFORMANCE,0.78,BEEE 100;CSMM 100;CSJJ 100-4;CSDD 200;BMMM 200
IQ69155,XT21265,SIMILAR_PERFORMANCE,0.84,BEEE 100;BFFF 100-4;CSVV 100;CSDD 200;BBBB 100-3;BFFF 100-4-1
IQ69155,RE86785,SIMILAR_PERFORMANCE,0.74,CSMM 100;BLLL 100;BEEE 200;BFFF 100-4;CSYY 200;BNNN 200;CSKK 200-4;CSJJ 100;BUUU 100;BMMM 200;CSJJ 100-4;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,OK55448,SIMILAR_PERFORMANCE,0.87,CSNN 100;BEEE 100;BFFF 100;BFFF 100-4;BEEE 200;BMMM 200;CSDD 200;CSYY 200;CSRR 300-6-7
IQ69155,KJ80599,SIMILAR_PERFORMANCE,0.88,CSMM 100;BLLL 100;BFFF 100-4;CSVV 100;CSDD 200;CSYY 200;BFFF 100-4-1
IQ69155,SX34576,SIMILAR_PERFORMANCE,0.78,CSMM 100;BFFF 100;BLLL 100;BBBB 200-9;BEEE 200;BFFF 100-4;BXXX 200;BBBB 200;CSKK 200;CSVV 100;CSKK 200-4;CSJJ 100;BNNN 200;BUUU 100;BBBB 100-3;BFFF 100-4-1
IQ69155,PU57587,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;BLLL 100;BFFF 100-4;CSVV 100;CSYY 200;BXXX 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,IS25553,SIMILAR_PERFORMANCE,0.85,BUUU 100;CSYY 200;CSMM 100
IQ69155,JR83290,SIMILAR_PERFORMANCE,0.82,CSMM 100;BLLL 100;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSKK 200;CSNN 100;BFFF 100-4-1
IQ69155,EW62916,SIMILAR_PERFORMANCE,0.82,BUUU 100;BFFF 100-4;BXXX 200;CSDD 200
IQ69155,SI63142,SIMILAR_PERFORMANCE,0.78,BFFF 100-4;CSJJ 100-4;BMMM 200;BBBB 100-3;BFFF 100-4-1
IQ69155,FS13544,SIMILAR_PERFORMANCE,0.94,CSVV 100;CSDD 200;BFFF 100
IQ69155,QZ14534,SIMILAR_PERFORMANCE,0.78,BFFF 100-4;CSVV 100;BSSS 100;BUUU 100;BBBB 100-3;BFFF 100-4-1
IQ69155,VQ81913,SIMILAR_PERFORMANCE,0.84,BFFF 100;BEEE 200;CSKK 200;BSSS 100;CSKK 200-4;CSDD 200;BBBB 100-3
IQ69155,XG68854,SIMILAR_PERFORMANCE,0.57,BUUU 100;BEEE 200;CSNN 100
IQ69155,BJ86542,SIMILAR_PERFORMANCE,0.76,CSMM 100;BLLL 100;BFFF 100-4;CSJJ 100-4;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,WQ41021,SIMILAR_PERFORMANCE,0.78,BXXX 200;BBBB 100-3;CSMM 100
IQ69155,DU51911,SIMILAR_PERFORMANCE,0.81,BEEE 100;BFFF 100;CSMM 100;BEEE 200;BFFF 100-4;CSKK 200;CSVV 100;BSSS 100;CSYY 200;CSKK 200-4;CSDD 200;CSJJ 100;BUUU 100;BMMM 200;CSRR 300-6-7;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,JM07791,SIMILAR_PERFORMANCE,0.8,CSMM 100;BFFF 100-4;CSVV 100;CSKK 200-4;CSDD 200;CSJJ 100;BUUU 100;CSKK 200
IQ69155,WG60030,SIMILAR_PERFORMANCE,0.84,CSYY 200;CSMM 100;CSDD 200
IQ69155,MO16135,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSMM 100;BBBB 200;CSDD 200
IQ69155,TA41630,SIMILAR_PERFORMANCE,0.76,CSMM 100;BFFF 100;BFFF 100-4;CSVV 100;CSKK 200-4;BMMM 200;CSJJ 100-4;BUUU 100;BBBB 100-3
IQ69155,CR57694,SIMILAR_PERFORMANCE,0.76,BEEE 100;BFFF 100;BFFF 100-4;BEEE 200;CSVV 100;BMMM 200;CSDD 200;BBBB 100-3;CSKK 200
IQ69155,VS55317,SIMILAR_PERFORMANCE,0.73,BEEE 100;BFFF 100-4;CSDD 200;BBBB 100-3;CSNN 100
IQ69155,MQ72273,SIMILAR_PERFORMANCE,0.83,BEEE 100;CSMM 100;BFFF 100;BLLL 100;BEEE 200;BBBB 200;CSVV 100;CSKK 200-4;BBBB 100-3
IQ69155,MD67814,SIMILAR_PERFORMANCE,0.86,BFFF 100-4;BEEE 200;CSVV 100;BBBB 100-3;CSDD 200;BUUU 100;CSKK 200;CSYY 200;BFFF 100-4-1
IQ69155,JH06745,SIMILAR_PERFORMANCE,0.82,BFFF 100;CSKK 200-4;CSDD 200;BMMM 200;BXXX 200;BUUU 100;BBBB 100-3;BFFF 100-4-1
IQ69155,JE79387,SIMILAR_PERFORMANCE,0.8,CSNN 100;BFFF 100;BLLL 100;BEEE 200;BFFF 100-4-1;CSVV 100;CSKK 200-4;CSDD 200;BMMM 200;CSKK 200;CSYY 200;CSRR 300-6-7
IQ69155,IJ88204,SIMILAR_PERFORMANCE,0.88,BFFF 100;BFFF 100-4;CSVV 100;CSDD 200;BXXX 200;BFFF 100-4-1
IQ69155,WS89200,SIMILAR_PERFORMANCE,0.82,CSMM 100;BEEE 200;BFFF 100-4;CSVV 100;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,PU04531,SIMILAR_PERFORMANCE,0.73,BEEE 200;BBBB 100-3;CSKK 200-4
IQ69155,VQ15105,SIMILAR_PERFORMANCE,0.68,CSNN 100;CSMM 100;BFFF 100-4;CSVV 100;BMMM 200;CSDD 200;BBBB 100-3;CSYY 200
IQ69155,KO34569,SIMILAR_PERFORMANCE,0.83,BEEE 100;BFFF 100;CSMM 100;BXXX 200;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;CSRR 400;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSRR 300-6-7;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,EH17730,SIMILAR_PERFORMANCE,0.85,BLLL 100;BFFF 100-4;CSKK 200-4;CSDD 200;BUUU 100
IQ69155,VP24826,SIMILAR_PERFORMANCE,0.84,CSMM 100;BFFF 100;BBBB 200-9;BEEE 200;BFFF 100-4;CSVV 100;BSSS 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,QL80482,SIMILAR_PERFORMANCE,0.81,CSMM 100;BEEE 200;CSDD 200;BUUU 100;BBBB 100-3
IQ69155,XA41422,SIMILAR_PERFORMANCE,0.75,CSMM 100;BXXX 200;BEEE 200;CSYY 200;CSRR 400;CSKK 200-4;BMMM 200;CSDD 200;BUUU 100;CSNN 100;CSRR 300-6-7
IQ69155,PA21106,SIMILAR_PERFORMANCE,0.79,BFFF 100-4;BEEE 200;CSVV 100;CSKK 200-4;BMMM 200;BUUU 100;BBBB 100-3;BFFF 100-4-1
IQ69155,SG92514,SIMILAR_PERFORMANCE,0.81,CSKK 200;BFFF 100-4-1;CSKK 200-4;CSDD 200
IQ69155,YX71432,SIMILAR_PERFORMANCE,0.77,CSMM 100;BEEE 200;BFFF 100-4;CSKK 200-4;CSDD 200;CSNN 100;BFFF 100-4-1
IQ69155,XM15226,SIMILAR_PERFORMANCE,0.96,BFFF 100;BLLL 100;BBBB 200-9;BBBB 200;CSKK 200-4;CSDD 200;BBBB 100-3;BNNN 200;BUUU 100;CSKK 200
IQ69155,JU08367,SIMILAR_PERFORMANCE,0.65,BSSS 100;CSYY 200;CSNN 100
IQ69155,XO44507,SIMILAR_PERFORMANCE,0.71,BEEE 100;BFFF 100;CSMM 100;BBBB 200-9;BXXX 200;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSJJ 100-4;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,DK15450,SIMILAR_PERFORMANCE,0.77,CSNN 100;CSMM 100;BEEE 200;CSKK 200-4;CSYY 200
IQ69155,WF42383,SIMILAR_PERFORMANCE,0.71,CSMM 100;BFFF 100-4;CSVV 100;CSJJ 100-4;CSKK 200-4;BBBB 100-3
IQ69155,HZ97157,SIMILAR_PERFORMANCE,0.77,CSNN 100;BFFF 100;BBBB 200-9;BFFF 100-4;BEEE 200;CSKK 200-4;CSDD 200;CSJJ 100;BUUU 100;CSYY 200;BFFF 100-4-1
IQ69155,PI19318,SIMILAR_PERFORMANCE,0.83,CSMM 100;BFFF 100;BFFF 100-4;BEEE 200;CSYY 200;BSSS 100;CSKK 200-4;CSJJ 100-4;CSDD 200;BMMM 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,PG60281,SIMILAR_PERFORMANCE,0.72,CSVV 100;BFFF 100-4;CSNN 100
IQ69155,MW40082,SIMILAR_PERFORMANCE,0.65,BXXX 200;BSSS 100;CSVV 100;CSJJ 100
IQ69155,OD42541,SIMILAR_PERFORMANCE,0.77,BLLL 100;CSMM 100;BFFF 100;CSKK 200-4
IQ69155,GI65613,SIMILAR_PERFORMANCE,0.83,BEEE 100;BLLL 100;BSSS 100;CSDD 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,OQ44840,SIMILAR_PERFORMANCE,0.7,BFFF 100;BLLL 100;BBBB 200;BNNN 200;BUUU 100;BBBB 100-3;CSVV 200;CSVV 100;CSDD 200;CSJJ 100;CSNN 100;CSMM 100;BEEE 200;BSSS 100;CSKK 200-4;BMMM 200;BFFF 100-4;CSJJ 100-4;BXXX 200;CSYY 200
IQ69155,XN27764,SIMILAR_PERFORMANCE,0.63,CSNN 100;CSKK 200-4;CSDD 200
IQ69155,AZ61247,SIMILAR_PERFORMANCE,0.83,BFFF 100;BBBB 200-9;BEEE 200;CSVV 100;CSYY 200;CSKK 200-4;CSNN 100
IQ69155,XK65524,SIMILAR_PERFORMANCE,0.82,CSNN 100;BFFF 100-4;BEEE 200;CSVV 100;CSKK 200-4;BMMM 200;CSYY 200;BFFF 100-4-1
IQ69155,FM12378,SIMILAR_PERFORMANCE,0.71,BEEE 100;BFFF 100;BFFF 100-4;CSVV 100;BSSS 100;CSJJ 100-4;CSDD 200;BUUU 100
IQ69155,VL36938,SIMILAR_PERFORMANCE,0.76,CSMM 100;BFFF 100-4;BEEE 200;CSVV 100;CSJJ 100;BBBB 100-3
IQ69155,BT48904,SIMILAR_PERFORMANCE,0.77,CSMM 100;BFFF 100;BBBB 200-9;BXXX 200;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;BSSS 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,FY75087,SIMILAR_PERFORMANCE,0.77,BLLL 100;BEEE 200;BFFF 100-4;BBBB 200;BMMM 200;CSJJ 100;BXXX 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,TC31207,SIMILAR_PERFORMANCE,0.77,CSNN 100;CSMM 100;BEEE 100;BFFF 100;BEEE 200;CSVV 100;BSSS 100;CSKK 200-4;CSJJ 100-4;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,JQ80217,SIMILAR_PERFORMANCE,0.86,CSMM 100;CSVV 100;CSKK 200-4;BMMM 200;BBBB 100-3
IQ69155,OC97848,SIMILAR_PERFORMANCE,0.66,CSVV 100;BFFF 100-4;CSYY 200;CSNN 100
IQ69155,PF08802,SIMILAR_PERFORMANCE,0.82,BEEE 200;CSVV 100;CSKK 200-4;CSDD 200;BUUU 100;CSYY 200
IQ69155,AA51648,SIMILAR_PERFORMANCE,0.83,CSMM 100;BFFF 100;BGGG 300-1;BBBB 200-9;BFFF 100-4;CSVV 100;BSSS 100;BPPP 400;BMMM 200;BXXX 200;BUUU 100;BBBB 100-3;CSNN 100
IQ69155,DN92985,SIMILAR_PERFORMANCE,0.81,BEEE 200;BFFF 100-4;CSDD 200;BMMM 200
IQ69155,OS49291,SIMILAR_PERFORMANCE,0.81,BXXX 200;BEEE 200;CSYY 200
IQ69155,ZE00374,SIMILAR_PERFORMANCE,0.78,CSNN 100;BFFF 100;BFFF 100-4;BUUU 100;CSYY 200;BFFF 100-4-1
IQ69155,VG91971,SIMILAR_PERFORMANCE,0.76,CSMM 100;BEEE 200;BFFF 100-4;CSVV 100;BSSS 100;CSDD 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,SJ78536,SIMILAR_PERFORMANCE,0.85,CSMM 100;BFFF 100;BFFF 100-4;BEEE 200;BMMM 200;BXXX 200;BBBB 100-3;CSYY 200
IQ69155,AJ92700,SIMILAR_PERFORMANCE,0.82,BEEE 100;BFFF 100;CSMM 100;BBBB 200-9;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;CSKK 200-4;CSDD 200;CSJJ 100;BUUU 100;BMMM 200;BBBB 100-3;CSNN 100
IQ69155,JF99029,SIMILAR_PERFORMANCE,0.75,CSMM 100;CSVV 100;BBBB 100-3;BMMM 200;CSDD 200;BUUU 100;CSKK 200;CSNN 100;BFFF 100-4-1
IQ69155,IW41450,SIMILAR_PERFORMANCE,0.94,BXXX 200;BUUU 100;BEEE 200;BBBB 100-3
IQ69155,MU64758,SIMILAR_PERFORMANCE,0.85,CSMM 100;BLLL 100;BFFF 100-4;CSVV 100;CSKK 200-4;CSDD 200;BNNN 200;BUUU 100;CSYY 200;BFFF 100-4-1
IQ69155,WB90336,SIMILAR_PERFORMANCE,0.8,CSMM 100;BFFF 100;BFFF 100-4;CSVV 100;CSKK 200-4;CSDD 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,AE64785,SIMILAR_PERFORMANCE,0.75,BFFF 100;BEEE 200;CSJJ 100-4;CSDD 200;BUUU 100;BBBB 100-3
IQ69155,CG69223,SIMILAR_PERFORMANCE,0.95,CSMM 100;CSDD 200;BMMM 200;BXXX 200;BUUU 100
IQ69155,LU76052,SIMILAR_PERFORMANCE,0.81,CSKK 200-4;CSJJ 100-4;CSDD 200;BUUU 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,QZ03697,SIMILAR_PERFORMANCE,0.75,BLLL 100;CSNN 100;CSMM 100;BMMM 200
IQ69155,ZO58358,SIMILAR_PERFORMANCE,0.81,CSNN 100;BEEE 100;CSMM 100;BFFF 100;BEEE 200;CSKK 200-4;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200
IQ69155,QS14806,SIMILAR_PERFORMANCE,0.86,BEEE 100;BFFF 100;CSVV 100;CSKK 200-4;CSDD 200;BMMM 200;BXXX 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,HQ39099,SIMILAR_PERFORMANCE,0.78,CSNN 100;BFFF 100-4-1;CSYY 200;BMMM 200
IQ69155,TP19542,SIMILAR_PERFORMANCE,0.77,BEEE 100;BFFF 100;CSMM 100;BXXX 200;BFFF 100-4;CSKK 200;CSVV 100;CSKK 200-4;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
IQ69155,MK29528,SIMILAR_PERFORMANCE,0.82,BEEE 100;CSMM 100;CSJJ 100-4;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
IQ69155,KX79201,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSKK 200-4;BUUU 100;BBBB 100-3;BFFF 100-4-1
IQ69155,ZW77948,SIMILAR_PERFORMANCE,0.74,BFFF 100-4;CSNN 100;BEEE 200;BFFF 100
IQ69155,MN90459,SIMILAR_PERFORMANCE,0.74,CSMM 100;BEEE 200;BFFF 100-4;CSYY 200;CSJJ 100-4;BMMM 200;CSKK 200-4;BUUU 100;CSKK 200;CSNN 100
IQ69155,TW35854,SIMILAR_PERFORMANCE,0.86,BEEE 200;BFFF 100-4;CSVV 100;BBBB 100-3;BUUU 100;CSKK 200;CSYY 200
IQ69155,ZG40127,SIMILAR_PERFORMANCE,0.75,BUUU 100;BEEE 100;BFFF 100
IQ69155,DD35652,SIMILAR_PERFORMANCE,0.69,BUUU 100;CSYY 200;CSJJ 100-4;BFFF 100
IQ69155,MA14273,SIMILAR_PERFORMANCE,0.75,CSNN 100;CSMM 100;BFFF 100-4;CSKK 200-4;CSDD 200;CSYY 200;BFFF 100-4-1
IQ69155,LY65659,SIMILAR_PERFORMANCE,0.77,CSMM 100;BFFF 100;BMMM 200;CSJJ 100;BXXX 200;BUUU 100;BBBB 100-3;CSNN 100
IQ69155,QI49797,SIMILAR_PERFORMANCE,0.8,CSMM 100;BXXX 200;CSKK 200-4;BBBB 100-3;CSKK 200
IQ69155,UB62958,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;CSKK 200-4;CSDD 200;CSKK 200
IQ69155,VP13892,SIMILAR_PERFORMANCE,0.88,CSVV 100;CSDD 200;BUUU 100;BBBB 100-3;CSYY 200
IQ69155,IS84479,SIMILAR_PERFORMANCE,0.84,BEEE 100;BFFF 100;CSMM 100;BBBB 200-9;BEEE 200;BFFF 100-4;CSVV 100;CSYY 200;CSRR 400;BSSS 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSRR 300-6-7;CSNN 100;BFFF 100-4-1
IQ69155,IO58156,SIMILAR_PERFORMANCE,0.81,CSNN 100;CSMM 100;BEEE 200;BSSS 100;CSKK 200-4;CSDD 200;CSKK 200;CSYY 200
IQ69155,DI09528,SIMILAR_PERFORMANCE,0.78,BEEE 200;BBBB 100-3;CSMM 100
YG05606,FS65039,SIMILAR_PERFORMANCE,0.8,CSMM 100;BEEE 100;BEEE 200;CSKK 200-4;BUUU 100;CSNN 100
YG05606,IZ92462,SIMILAR_PERFORMANCE,0.87,BEEE 200;CSNN 100;CSKK 200-4
